,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
199,1,66.0,502.0,2.321928094887362,145,34,0.0,97,36.0,6,6,37,4,27,2.321928094887362,2.0,80.0,53.0,17.0,2.0,3.700439718141092,83.0
200,1,64.0,277.0,2.807354922057604,94,26,0.0,71,3.0,4,6,28,1,54,2.584962500721156,0.0,52.0,77.0,5.0,2.321928094887362,1.0,82.0
202,0,81.0,334.0,4.087462841250339,104,18,0.0,100,,7,8,19,0,68,3.321928094887362,0.0,29.0,34.0,3.0,2.0,0.0,86.0
203,0,63.0,307.0,1.584962500721156,85,35,0.0,95,22.0,6,6,38,3,24,0.0,2.0,38.0,,5.0,1.0,1.584962500721156,50.0
204,1,66.0,133.0,2.807354922057604,77,23,0.0,100,,7,8,26,2,42,0.0,2.0,105.0,94.0,6.0,1.584962500721156,2.807354922057604,100.0
205,1,61.0,338.0,1.584962500721156,145,32,0.0,88,4.0,4,6,33,1,27,3.700439718141092,0.0,56.0,85.0,15.0,1.584962500721156,2.807354922057604,78.0
206,0,85.0,182.0,3.807354922057604,74,10,0.0,100,,7,8,10,0,50,4.247927513443585,0.0,12.0,34.0,4.0,1.584962500721156,0.0,86.0
207,0,72.0,145.0,3.0,57,45,0.0,100,,7,8,72,2,74,3.0,0.0,34.0,97.0,4.0,3.700439718141092,0.0,73.0
208,0,85.0,267.0,4.247927513443585,72,8,0.0,100,,7,8,8,0,25,4.169925001442312,0.0,17.0,62.0,2.0,1.0,0.0,75.0
209,1,78.0,340.0,3.169925001442312,106,25,0.0,96,7.0,4,6,25,1,56,2.321928094887362,1.0,6.0,77.0,2.0,2.0,0.0,56.0
210,0,86.0,439.0,1.584962500721156,112,18,0.0,100,,7,8,21,2,57,1.0,2.0,26.0,100.0,3.0,1.584962500721156,0.0,83.0
211,0,70.0,139.0,2.584962500721156,67,19,1.0,83,19.0,6,5,23,2,57,2.584962500721156,0.0,39.0,66.0,2.0,2.0,0.0,100.0
212,1,62.0,295.0,3.0,124,55,0.0,95,8.0,4,6,57,2,39,2.584962500721156,0.0,32.0,48.0,6.0,2.321928094887362,1.584962500721156,57.0
213,0,82.0,286.0,1.0,103,16,0.0,100,,7,8,17,3,47,2.807354922057604,0.0,25.0,22.0,4.0,2.0,1.0,89.0
214,0,75.0,311.0,3.169925001442312,117,40,0.0,100,,7,8,45,2,42,0.0,2.584962500721156,34.0,,4.0,,1.584962500721156,45.0
215,0,66.0,111.0,2.321928094887362,40,9,0.0,100,,7,8,9,2,33,1.0,2.0,80.0,55.0,5.0,1.584962500721156,2.0,88.0
216,1,93.0,399.0,4.807354922057604,174,5,0.0,100,,7,8,5,0,0,1.584962500721156,1.0,0.0,,0.0,,0.0,0.0
217,1,67.0,85.0,4.087462841250339,48,17,1.0,89,20.0,6,5,18,0,61,2.321928094887362,1.0,44.0,77.0,1.0,1.584962500721156,0.0,75.0
218,1,64.0,103.0,1.0,52,22,1.0,88,26.0,6,6,24,3,38,1.0,2.584962500721156,29.0,77.0,4.0,2.0,1.584962500721156,58.0
219,1,67.0,90.0,3.0,38,7,0.0,100,,7,8,7,1,57,2.584962500721156,1.0,91.0,52.0,1.0,1.584962500721156,1.0,75.0
220,0,81.0,99.0,1.0,54,35,0.0,100,,7,8,36,1,25,0.0,1.584962500721156,8.0,42.0,2.0,2.0,0.0,67.0
221,0,80.0,415.0,3.4594316186372973,129,20,0.0,90,5.0,4,6,20,1,20,,0.0,8.0,84.0,1.0,1.0,0.0,50.0
222,0,84.0,288.0,1.584962500721156,85,11,0.0,100,,7,8,13,1,38,4.169925001442312,1.0,20.0,,2.0,1.0,1.0,38.0
223,0,88.0,209.0,3.321928094887362,93,19,0.0,100,,7,8,19,1,53,2.584962500721156,0.0,0.0,,1.0,1.0,0.0,29.0
224,0,82.0,163.0,5.285402218862249,92,12,0.0,100,,7,8,12,0,17,4.247927513443585,0.0,33.0,,4.0,,0.0,100.0
225,1,60.0,281.0,1.0,73,35,0.0,78,0.0,4,6,40,4,28,0.0,3.169925001442312,16.0,86.0,10.0,2.321928094887362,1.584962500721156,68.0
226,1,60.0,164.0,2.321928094887362,67,18,1.584962500721156,67,1.0,4,5,24,2,58,0.0,2.584962500721156,0.0,53.0,0.0,2.321928094887362,0.0,63.0
227,0,75.0,407.0,1.0,90,27,1.0,94,18.0,6,5,31,3,16,0.0,1.0,3.0,,8.0,1.584962500721156,0.0,59.0
228,1,59.0,191.0,2.321928094887362,74,38,0.0,93,5.0,4,6,40,2,33,1.0,1.584962500721156,48.0,45.0,12.0,2.0,2.0,83.0
229,0,75.0,180.0,2.321928094887362,74,35,0.0,100,,7,8,36,5,44,0.0,2.321928094887362,41.0,97.0,1.0,2.0,0.0,80.0
230,0,73.0,116.0,4.584962500721156,65,23,0.0,100,,7,8,23,0,39,1.0,1.0,25.0,70.0,3.0,2.321928094887362,1.0,62.0
231,0,87.0,126.0,3.0,71,21,0.0,100,,7,8,22,1,38,3.807354922057604,0.0,10.0,50.0,2.0,1.584962500721156,0.0,67.0
232,0,90.0,244.0,2.321928094887362,96,31,0.0,100,,7,8,31,1,42,0.0,2.0,2.0,,1.0,1.0,0.0,20.0
233,0,63.0,69.0,2.0,42,13,3.0,100,,6,8,13,2,15,0.0,1.0,53.0,58.0,6.0,1.584962500721156,1.0,89.0
234,0,89.0,363.0,1.0,106,21,0.0,100,,6,7,24,1,29,0.0,1.0,2.0,74.0,5.0,1.584962500721156,0.0,64.0
235,0,82.0,154.0,1.0,82,35,0.0,100,,7,8,36,5,42,0.0,1.0,12.0,100.0,2.0,1.584962500721156,0.0,44.0
236,0,70.0,253.0,5.087462841250339,131,23,1.0,100,,0,8,23,0,35,,0.0,3.0,48.0,3.0,2.0,0.0,55.0
237,0,76.0,170.0,1.584962500721156,68,32,0.0,97,10.0,4,6,35,5,34,1.0,2.0,13.0,0.0,2.0,2.321928094887362,0.0,67.0
238,0,75.0,325.0,3.0,101,23,1.0,96,65.0,6,6,24,1,63,2.807354922057604,0.0,47.0,70.0,4.0,2.321928094887362,0.0,89.0
239,0,76.0,220.0,2.321928094887362,87,31,0.0,94,43.0,6,6,31,3,55,2.584962500721156,1.0,31.0,64.0,4.0,1.584962500721156,0.0,60.0
240,1,65.0,145.0,3.0,70,40,0.0,100,,7,8,43,4,30,1.0,3.321928094887362,83.0,77.0,10.0,2.584962500721156,2.807354922057604,79.0
241,1,65.0,293.0,3.584962500721156,142,20,1.0,38,2.0,4,5,24,1,50,2.0,3.807354922057604,9.0,32.0,4.0,2.321928094887362,1.584962500721156,62.0
243,1,66.0,234.0,2.321928094887362,69,54,1.584962500721156,98,60.0,6,5,60,4,25,0.0,1.584962500721156,19.0,62.0,6.0,2.321928094887362,0.0,57.0
244,1,64.0,432.0,2.0,87,34,0.0,97,17.0,6,6,35,7,35,0.0,1.584962500721156,34.0,47.0,8.0,3.0,1.584962500721156,71.0
245,1,63.0,130.0,2.0,67,25,0.0,86,2.0,4,6,29,1,34,0.0,0.0,57.0,75.0,4.0,1.584962500721156,1.584962500721156,67.0
246,1,61.0,251.0,3.700439718141092,74,15,0.0,93,70.0,6,6,15,0,13,0.0,1.0,89.0,,7.0,1.0,2.584962500721156,100.0
247,0,76.0,280.0,3.700439718141092,77,25,0.0,100,,7,8,25,0,40,0.0,0.0,17.0,42.0,2.0,2.321928094887362,1.0,50.0
248,1,60.0,125.0,3.169925001442312,34,26,0.0,96,10.0,4,6,26,2,15,0.0,2.0,56.0,70.0,4.0,1.0,1.0,67.0
249,0,89.0,408.0,2.321928094887362,108,28,0.0,100,,7,8,30,2,20,0.0,1.0,10.0,66.0,4.0,1.584962500721156,0.0,55.0
250,0,85.0,271.0,3.169925001442312,96,26,0.0,100,,7,8,26,1,19,0.0,1.0,4.0,,3.0,1.0,0.0,25.0
251,1,58.0,274.0,3.584962500721156,144,9,1.584962500721156,64,41.0,4,5,11,1,36,0.0,2.0,68.0,15.0,2.0,2.0,1.0,100.0
252,0,64.0,162.0,2.584962500721156,73,4,2.0,67,54.0,6,2,7,1,33,0.0,1.0,57.0,,2.0,1.0,0.0,100.0
253,0,81.0,306.0,2.584962500721156,74,16,0.0,100,,7,8,18,1,11,0.0,0.0,25.0,101.0,7.0,1.0,1.0,80.0
254,1,56.0,82.0,2.584962500721156,37,29,0.0,93,17.0,6,6,30,3,57,0.0,1.0,43.0,85.0,5.0,2.0,1.584962500721156,73.0
255,1,55.0,99.0,2.321928094887362,56,35,2.584962500721156,92,4.0,4,2,40,3,65,0.0,0.0,100.0,45.0,1.0,1.584962500721156,,100.0
256,1,51.0,232.0,2.807354922057604,93,13,1.584962500721156,69,1.0,0,2,16,3,38,0.0,0.0,94.0,88.0,2.0,2.0,1.0,83.0
257,1,68.0,130.0,3.169925001442312,51,30,1.584962500721156,97,71.0,6,6,36,2,53,0.0,0.0,59.0,24.0,5.0,2.321928094887362,0.0,75.0
258,1,55.0,147.0,1.0,83,12,1.584962500721156,86,32.0,6,2,15,1,29,0.0,1.584962500721156,66.0,,6.0,1.0,1.584962500721156,89.0
259,0,87.0,336.0,2.321928094887362,120,35,0.0,100,,7,8,35,4,14,0.0,1.584962500721156,3.0,,6.0,1.0,0.0,47.0
260,1,68.0,264.0,4.169925001442312,106,22,0.0,88,78.0,6,6,26,0,46,0.0,0.0,64.0,65.0,5.0,2.0,2.0,90.0
261,1,70.0,233.0,2.807354922057604,69,31,0.0,97,6.0,4,6,33,1,33,0.0,0.0,35.0,68.0,6.0,2.0,1.0,59.0
262,0,75.0,254.0,2.321928094887362,60,9,0.0,100,,7,8,9,2,44,0.0,1.0,60.0,95.0,2.0,1.584962500721156,0.0,80.0
263,1,70.0,321.0,3.584962500721156,67,13,1.584962500721156,82,71.0,6,4,17,1,53,0.0,2.321928094887362,50.0,80.0,3.0,2.584962500721156,0.0,90.0
264,0,77.0,165.0,3.700439718141092,75,20,0.0,95,,6,6,20,0,20,0.0,0.0,41.0,44.0,4.0,1.584962500721156,1.0,43.0
265,1,73.0,232.0,2.584962500721156,72,19,0.0,95,8.0,4,6,19,3,42,0.0,0.0,35.0,85.0,6.0,1.584962500721156,0.0,73.0
266,0,60.0,273.0,2.0,126,32,2.321928094887362,89,2.0,4,6,35,3,11,0.0,0.0,37.0,74.0,16.0,1.584962500721156,0.0,95.0
267,1,77.0,324.0,3.0,85,26,0.0,100,,7,8,26,3,38,0.0,0.0,16.0,65.0,4.0,2.321928094887362,0.0,59.0
268,0,80.0,220.0,2.584962500721156,105,32,0.0,100,,7,8,32,2,41,0.0,0.0,36.0,54.0,3.0,2.321928094887362,1.0,58.0
269,1,82.0,161.0,2.321928094887362,60,41,0.0,100,,7,8,44,4,23,0.0,2.321928094887362,2.0,,3.0,1.0,1.0,29.0
270,1,83.0,176.0,3.169925001442312,70,8,0.0,100,,7,8,8,3,50,0.0,0.0,38.0,91.0,2.0,1.584962500721156,0.0,80.0
271,1,65.0,321.0,2.807354922057604,114,27,1.0,82,17.0,5,3,28,3,32,0.0,0.0,66.0,,6.0,1.0,1.0,88.0
272,1,77.0,140.0,1.584962500721156,73,15,0.0,88,12.0,6,6,17,2,53,0.0,1.0,17.0,64.0,2.0,2.321928094887362,,67.0
273,1,66.0,409.0,2.321928094887362,138,18,0.0,85,15.0,6,6,20,2,25,0.0,0.0,55.0,,7.0,,1.0,80.0
274,1,84.0,191.0,5.169925001442312,104,11,0.0,100,,7,8,12,0,58,0.0,1.584962500721156,4.0,50.0,1.0,1.584962500721156,0.0,75.0
275,1,59.0,152.0,3.169925001442312,50,23,2.321928094887362,79,29.0,6,2,29,4,41,0.0,0.0,70.0,93.0,8.0,2.0,1.0,100.0
276,1,66.0,253.0,2.584962500721156,125,8,2.0,64,12.0,6,5,11,2,27,0.0,0.0,80.0,,2.0,1.0,1.0,60.0
277,1,63.0,234.0,4.700439718141092,159,8,1.584962500721156,43,23.0,6,2,14,0,14,0.0,0.0,33.0,,1.0,,1.0,33.0
278,1,73.0,250.0,2.807354922057604,67,42,0.0,100,,7,8,47,2,49,0.0,1.0,50.0,86.0,4.0,3.0,1.0,69.0
279,0,77.0,173.0,3.9068905956085187,71,39,0.0,100,,6,8,42,0,31,0.0,0.0,19.0,66.0,8.0,2.0,1.0,50.0
280,0,79.0,81.0,3.169925001442312,38,10,0.0,100,,7,8,10,2,20,0.0,0.0,10.0,,2.0,1.0,,50.0
281,1,64.0,164.0,3.169925001442312,71,25,1.0,92,7.0,4,6,26,3,38,0.0,2.0,58.0,84.0,3.0,2.0,0.0,67.0
282,1,67.0,282.0,3.584962500721156,108,37,0.0,95,3.0,4,6,40,1,43,0.0,1.0,68.0,58.0,5.0,2.0,1.584962500721156,80.0
283,1,80.0,290.0,2.584962500721156,82,14,0.0,87,17.0,5,6,15,2,60,0.0,0.0,16.0,44.0,3.0,2.321928094887362,0.0,78.0
284,1,74.0,279.0,2.0,90,31,1.0,97,12.0,6,4,33,3,18,0.0,1.584962500721156,5.0,95.0,4.0,2.0,0.0,47.0
285,0,70.0,196.0,2.321928094887362,64,34,0.0,100,,7,8,35,1,37,0.0,0.0,83.0,,6.0,1.0,2.0,100.0
286,1,65.0,77.0,2.807354922057604,50,2,1.0,67,57.0,6,3,3,1,67,0.0,0.0,,,,1.0,,100.0
287,1,69.0,184.0,4.0,76,9,1.584962500721156,82,49.0,6,2,11,0,27,0.0,0.0,66.0,,4.0,,1.584962500721156,57.0
288,1,73.0,94.0,2.0,49,21,0.0,95,57.0,6,6,22,2,36,0.0,1.584962500721156,42.0,47.0,3.0,1.584962500721156,1.0,56.0
289,0,66.0,74.0,2.0,21,13,0.0,92,,6,6,13,6,23,0.0,2.321928094887362,33.0,61.0,5.0,2.0,0.0,73.0
290,0,73.0,219.0,2.321928094887362,88,23,0.0,100,,7,8,24,3,46,0.0,1.0,45.0,88.0,6.0,1.584962500721156,1.0,89.0
291,0,80.0,198.0,3.4594316186372973,72,25,0.0,100,,7,8,25,1,24,0.0,1.0,7.0,23.0,1.0,1.584962500721156,0.0,50.0
292,1,58.0,175.0,2.807354922057604,57,45,1.0,96,8.0,3,5,47,1,53,0.0,2.0,69.0,85.0,6.0,3.700439718141092,2.0,78.0
293,0,88.0,369.0,3.0,114,31,0.0,100,,7,8,33,2,33,0.0,0.0,1.0,91.0,2.0,1.584962500721156,0.0,36.0
294,0,64.0,159.0,1.0,54,20,1.0,89,20.0,5,5,27,2,52,0.0,1.584962500721156,42.0,94.0,4.0,1.584962500721156,1.584962500721156,86.0
295,1,62.0,174.0,1.584962500721156,84,35,0.0,89,38.0,5,6,38,3,32,0.0,1.0,68.0,,9.0,1.584962500721156,2.0,85.0
296,1,73.0,144.0,5.285402218862249,96,13,0.0,85,44.0,6,6,13,0,8,0.0,0.0,40.0,5.0,10.0,1.0,1.0,85.0
297,1,86.0,266.0,2.0,95,12,0.0,100,,7,8,13,3,15,0.0,0.0,22.0,,3.0,,0.0,43.0
298,1,66.0,375.0,4.087462841250339,183,21,1.0,83,4.0,3,5,23,0,52,0.0,2.0,24.0,,3.0,1.584962500721156,0.0,100.0
299,0,69.0,338.0,1.584962500721156,62,22,0.0,96,12.0,6,6,23,3,35,0.0,2.321928094887362,25.0,100.0,3.0,1.584962500721156,1.0,45.0
300,1,58.0,118.0,4.459431618637297,66,14,2.0,75,3.0,4,5,20,0,30,0.0,0.0,62.0,66.0,5.0,2.321928094887362,0.0,90.0
301,1,75.0,255.0,2.584962500721156,102,30,0.0,100,,7,8,32,2,13,0.0,1.0,39.0,95.0,7.0,1.584962500721156,2.321928094887362,53.0
302,1,75.0,291.0,4.392317422778761,118,15,1.0,94,68.0,6,5,17,0,41,0.0,1.584962500721156,48.0,,3.0,1.0,0.0,83.0
303,1,70.0,288.0,3.169925001442312,69,30,0.0,100,,7,8,30,2,20,0.0,1.0,31.0,94.0,5.0,1.584962500721156,1.584962500721156,39.0
304,1,83.0,122.0,3.807354922057604,35,11,0.0,100,,7,8,11,0,36,0.0,0.0,2.0,,2.0,1.0,0.0,50.0
305,1,72.0,72.0,3.169925001442312,39,18,0.0,100,,7,8,18,2,28,0.0,1.584962500721156,73.0,,3.0,1.0,0.0,100.0
306,0,84.0,294.0,2.584962500721156,119,44,0.0,100,,7,8,47,3,68,0.0,1.584962500721156,4.0,67.0,5.0,3.169925001442312,1.584962500721156,76.0
307,1,68.0,220.0,3.321928094887362,69,27,0.0,100,,7,8,27,3,44,0.0,1.584962500721156,95.0,59.0,4.0,2.321928094887362,1.584962500721156,100.0
308,0,76.0,269.0,2.807354922057604,107,32,1.0,97,,5,7,32,3,31,0.0,0.0,42.0,2.0,3.0,1.584962500721156,1.0,75.0
309,1,82.0,133.0,3.9068905956085187,88,9,0.0,100,,7,8,9,0,44,0.0,0.0,0.0,,0.0,1.0,,50.0
310,0,62.0,21.0,3.700439718141092,17,4,0.0,100,,7,8,4,0,50,0.0,2.321928094887362,120.0,83.0,1.0,1.584962500721156,1.0,75.0
311,1,79.0,106.0,3.321928094887362,64,16,0.0,100,,7,8,16,1,38,0.0,1.584962500721156,20.0,44.0,2.0,2.0,1.0,50.0
312,1,77.0,191.0,2.321928094887362,76,20,0.0,100,,7,8,20,2,35,0.0,2.0,69.0,17.0,2.0,1.584962500721156,1.0,63.0
313,1,82.0,247.0,2.0,57,46,0.0,98,18.0,6,6,46,3,28,0.0,0.0,3.0,45.0,3.0,1.584962500721156,0.0,45.0
314,0,64.0,120.0,2.807354922057604,49,15,1.0,88,25.0,6,4,16,2,44,0.0,1.0,69.0,81.0,4.0,2.0,1.584962500721156,78.0
315,0,68.0,343.0,1.0,96,40,1.0,90,39.0,6,2,43,3,37,0.0,3.584962500721156,75.0,58.0,8.0,2.807354922057604,2.321928094887362,71.0
316,1,57.0,123.0,3.807354922057604,57,5,2.807354922057604,71,29.0,6,2,8,0,29,0.0,1.584962500721156,100.0,,1.0,1.0,1.0,100.0
317,1,75.0,78.0,2.0,41,6,0.0,100,,7,8,6,1,67,0.0,2.321928094887362,56.0,101.0,2.0,1.0,0.0,100.0
318,0,84.0,149.0,3.807354922057604,80,13,0.0,100,,7,8,13,0,85,0.0,1.0,0.0,87.0,0.0,1.584962500721156,,67.0
319,0,73.0,123.0,2.321928094887362,65,24,0.0,100,,7,8,24,1,38,0.0,1.0,68.0,80.0,3.0,3.0,1.0,71.0
320,0,80.0,162.0,2.584962500721156,58,41,0.0,98,,6,6,42,5,60,0.0,0.0,6.0,90.0,3.0,3.4594316186372973,0.0,64.0
321,1,61.0,115.0,3.807354922057604,70,16,2.0,74,9.0,2,4,19,0,21,0.0,2.0,10.0,2.0,3.0,1.584962500721156,0.0,56.0
322,1,79.0,244.0,1.584962500721156,93,8,1.0,82,26.0,6,4,11,3,18,0.0,1.0,15.0,,4.0,1.0,0.0,86.0
323,0,89.0,353.0,5.357552004618084,140,19,0.0,100,,7,8,19,0,11,0.0,0.0,7.0,,3.0,1.0,0.0,36.0
324,0,76.0,128.0,2.0,47,32,0.0,100,,7,8,32,3,22,0.0,2.0,16.0,42.0,7.0,1.584962500721156,1.0,64.0
325,1,64.0,150.0,1.584962500721156,45,12,1.0,86,3.0,0,2,14,4,21,0.0,1.584962500721156,9.0,,4.0,1.0,,56.0
326,1,72.0,221.0,3.584962500721156,84,22,2.0,81,46.0,6,4,26,1,23,0.0,0.0,30.0,,5.0,1.0,0.0,70.0
327,1,58.0,39.0,2.321928094887362,22,12,0.0,83,6.0,4,6,12,3,8,0.0,2.0,45.0,100.0,6.0,1.0,1.0,88.0
328,1,80.0,131.0,4.321928094887363,66,7,0.0,100,,7,8,7,0,71,0.0,0.0,,74.0,1.0,1.584962500721156,,100.0
329,1,59.0,192.0,3.4594316186372973,37,17,0.0,88,19.0,5,6,18,1,59,0.0,1.584962500721156,49.0,84.0,4.0,2.0,,78.0
330,1,62.0,282.0,3.807354922057604,99,24,2.321928094887362,70,18.0,6,3,31,0,26,0.0,0.0,29.0,,4.0,1.0,1.0,45.0
331,1,87.0,208.0,3.4594316186372973,63,42,0.0,100,,7,8,42,2,26,0.0,0.0,9.0,70.0,5.0,2.0,0.0,56.0
332,1,52.0,132.0,3.807354922057604,62,21,1.0,86,5.0,4,2,22,0,32,0.0,1.0,41.0,90.0,10.0,1.584962500721156,1.0,80.0
333,0,61.0,197.0,3.4594316186372973,84,18,2.584962500721156,63,7.0,4,3,24,1,58,0.0,0.0,0.0,,1.0,1.0,,50.0
334,0,82.0,295.0,4.087462841250339,108,18,0.0,100,,7,8,18,0,39,0.0,0.0,36.0,47.0,2.0,1.584962500721156,1.0,40.0
335,0,88.0,164.0,3.700439718141092,90,19,0.0,100,,7,8,19,0,32,0.0,0.0,2.0,60.0,1.0,2.0,0.0,36.0
336,1,64.0,51.0,2.807354922057604,22,15,0.0,100,,5,8,24,3,25,0.0,0.0,61.0,84.0,10.0,2.0,1.0,100.0
337,0,89.0,351.0,2.584962500721156,79,12,0.0,100,,7,8,12,2,58,0.0,0.0,4.0,85.0,2.0,2.0,0.0,83.0
338,0,83.0,203.0,2.807354922057604,86,17,0.0,100,,7,8,17,2,47,0.0,0.0,12.0,70.0,2.0,2.0,1.0,63.0
339,1,81.0,152.0,4.700439718141092,83,8,0.0,100,,7,8,8,0,88,0.0,0.0,0.0,68.0,0.0,1.584962500721156,,67.0
340,0,60.0,168.0,4.584962500721156,97,3,2.807354922057604,25,7.0,0,5,11,0,25,0.0,0.0,26.0,68.0,2.0,1.584962500721156,0.0,80.0
341,0,66.0,176.0,3.0,61,24,0.0,92,0.0,4,6,24,1,33,0.0,0.0,18.0,92.0,4.0,1.584962500721156,1.0,58.0
342,0,70.0,206.0,4.321928094887363,75,17,0.0,100,,7,8,18,0,28,0.0,1.0,58.0,,4.0,1.0,2.0,60.0
343,1,69.0,124.0,3.9068905956085187,66,20,0.0,95,3.0,4,6,20,0,60,0.0,0.0,58.0,73.0,3.0,2.0,1.0,86.0
344,1,65.0,106.0,2.584962500721156,42,11,1.0,92,22.0,6,5,13,3,31,0.0,1.584962500721156,60.0,,4.0,1.0,1.0,83.0
345,1,60.0,141.0,5.672425341971495,94,13,1.584962500721156,73,4.0,4,6,15,0,27,0.0,0.0,61.0,,2.0,1.0,0.0,100.0
346,0,76.0,208.0,4.523561956057013,100,22,0.0,100,,7,8,22,0,45,0.0,0.0,76.0,39.0,2.0,1.584962500721156,1.0,83.0
347,1,72.0,141.0,1.0,66,10,0.0,83,15.0,6,6,12,2,25,0.0,1.0,49.0,94.0,2.0,1.0,1.0,33.0
348,1,69.0,165.0,2.321928094887362,62,12,0.0,92,75.0,6,6,12,2,58,0.0,1.0,97.0,71.0,4.0,1.0,2.0,100.0
349,1,58.0,162.0,3.169925001442312,65,21,1.0,100,,0,8,22,1,33,0.0,1.0,44.0,54.0,4.0,2.0,1.0,78.0
350,0,64.0,345.0,2.0,109,31,1.584962500721156,92,59.0,6,2,36,3,42,0.0,2.0,51.0,78.0,6.0,1.0,2.0,64.0
351,0,82.0,340.0,1.0,87,45,0.0,100,,5,8,49,6,27,0.0,3.4594316186372973,3.0,82.0,6.0,2.584962500721156,0.0,44.0
352,0,67.0,37.0,2.584962500721156,19,18,0.0,100,,7,8,18,5,6,0.0,1.584962500721156,30.0,,10.0,1.0,1.0,65.0
353,1,66.0,190.0,1.584962500721156,73,25,2.584962500721156,88,63.0,6,2,35,3,59,0.0,1.584962500721156,94.0,121.0,4.0,2.321928094887362,1.0,100.0
354,1,63.0,115.0,2.321928094887362,54,20,1.584962500721156,91,47.0,0,5,24,2,50,0.0,1.0,52.0,75.0,4.0,1.584962500721156,1.0,88.0
355,1,76.0,182.0,0.0,89,41,0.0,100,,7,8,44,3,27,0.0,2.0,40.0,100.0,5.0,2.321928094887362,2.0,50.0
356,1,81.0,155.0,3.321928094887362,63,18,0.0,100,,7,8,19,2,28,0.0,1.584962500721156,3.0,,3.0,1.584962500721156,0.0,50.0
357,0,57.0,155.0,0.0,42,32,0.0,97,0.0,4,6,34,10,18,0.0,1.0,40.0,90.0,7.0,2.321928094887362,1.0,50.0
358,1,58.0,184.0,3.0,66,39,3.321928094887362,85,22.0,0,5,57,3,44,0.0,2.0,95.0,78.0,5.0,2.321928094887362,2.0,100.0
359,1,78.0,174.0,1.584962500721156,98,18,0.0,95,,6,6,20,2,55,0.0,1.0,23.0,57.0,1.0,2.321928094887362,0.0,75.0
360,0,73.0,337.0,2.321928094887362,110,6,1.584962500721156,67,26.0,6,5,9,2,67,0.0,1.0,,82.0,,2.0,,100.0
361,1,62.0,185.0,3.321928094887362,52,14,1.0,76,3.0,4,5,17,1,65,0.0,2.584962500721156,26.0,70.0,3.0,2.321928094887362,1.0,100.0
362,0,72.0,188.0,2.321928094887362,57,36,0.0,97,34.0,6,6,36,5,56,0.0,2.0,6.0,60.0,2.0,3.807354922057604,0.0,65.0
363,0,80.0,483.0,5.169925001442312,110,28,0.0,90,25.0,6,6,29,0,31,0.0,2.807354922057604,0.0,,3.0,1.0,0.0,44.0
364,1,74.0,155.0,3.584962500721156,68,18,0.0,91,7.0,4,6,23,2,26,0.0,0.0,1.0,,3.0,1.0,0.0,36.0
365,1,63.0,170.0,1.584962500721156,76,53,2.0,94,22.0,5,2,62,4,44,0.0,2.321928094887362,34.0,3.0,6.0,1.584962500721156,1.584962500721156,57.0
366,1,57.0,162.0,2.807354922057604,66,25,1.0,80,7.0,4,5,31,1,40,0.0,1.0,47.0,68.0,6.0,2.0,1.0,82.0
367,1,61.0,8.0,1.584962500721156,5,1,0.0,100,,7,8,2,2,50,0.0,1.584962500721156,92.0,,1.0,1.0,1.0,100.0
368,1,69.0,190.0,3.169925001442312,61,23,0.0,96,1.0,4,6,23,2,30,0.0,0.0,41.0,70.0,6.0,2.0,1.0,75.0
369,0,64.0,88.0,3.169925001442312,38,3,1.0,75,72.0,6,3,4,1,75,0.0,0.0,120.0,91.0,1.0,2.0,,100.0
370,1,55.0,142.0,1.584962500721156,53,21,1.0,75,6.0,4,5,24,3,42,0.0,1.0,96.0,41.0,4.0,2.0,1.584962500721156,78.0
371,0,78.0,297.0,2.584962500721156,71,21,0.0,95,,6,6,22,2,14,0.0,1.584962500721156,42.0,,2.0,,0.0,40.0
372,1,61.0,222.0,1.584962500721156,50,8,1.0,82,7.0,2,4,11,1,9,0.0,2.321928094887362,30.0,,5.0,,1.0,75.0
373,0,52.0,195.0,2.321928094887362,86,12,2.584962500721156,61,2.0,4,4,19,1,67,0.0,1.584962500721156,25.0,82.0,1.0,2.321928094887362,0.0,71.0
374,1,76.0,104.0,3.169925001442312,64,11,1.0,92,79.0,6,2,12,1,42,0.0,0.0,12.0,,1.0,1.0,0.0,60.0
375,0,82.0,292.0,2.807354922057604,89,33,0.0,100,,7,8,37,3,32,0.0,0.0,10.0,40.0,1.0,2.321928094887362,0.0,29.0
376,1,81.0,329.0,3.700439718141092,111,19,0.0,95,1.0,4,6,20,0,55,0.0,0.0,1.0,86.0,2.0,2.321928094887362,0.0,67.0
377,0,71.0,141.0,3.807354922057604,52,19,1.0,95,,6,4,21,0,33,0.0,2.321928094887362,23.0,42.0,4.0,1.584962500721156,0.0,75.0
